,promoter,gc,rep,pos,rates_w_mutation,rates_wo_mutation
7,yacH_predicted,23,1,-76,1352.1599095835757,1356.2029203947704
8,yacH_predicted,23,1,-75,1890.3038028561957,1601.8273137869196
9,yacH_predicted,23,1,-74,1609.8905449722872,1490.072789689845
10,yacH_predicted,23,1,-73,1899.9266536197501,1697.3397785655711
11,yacH_predicted,23,1,-72,1331.624826456165,1179.8255234085934
12,yacH_predicted,23,1,-71,1444.8865737375436,1210.3932512143817
13,yacH_predicted,23,1,-70,721.2698855374725,759.1303687920077
14,yacH_predicted,23,1,-69,213.56800586950882,214.95349568304928
15,yacH_predicted,23,1,-68,191.99787837150703,190.57027307736996
16,yacH_predicted,23,1,-67,592.0269571609458,598.21969352712
17,yacH_predicted,23,1,-66,627.0506294810751,612.4430227243631
18,yacH_predicted,23,1,-65,643.4929478276403,638.9113967850105
19,yacH_predicted,23,1,-64,767.4414368723034,747.2994670408758
20,yacH_predicted,23,1,-63,773.6955812828949,758.0276650929621
21,yacH_predicted,23,1,-62,752.7886969360334,698.6687718832768
22,yacH_predicted,23,1,-61,731.7681712117658,712.7541439625548
23,yacH_predicted,23,1,-60,722.8128086646077,694.728338617279
24,yacH_predicted,23,1,-59,772.5122498093037,688.1395601572035
25,yacH_predicted,23,1,-58,801.6264074192294,704.0224189329857
26,yacH_predicted,23,1,-57,834.0264083511129,731.2503011320829
27,yacH_predicted,23,1,-56,934.8834422349664,792.1143748416099
28,yacH_predicted,23,1,-55,957.9701055720093,815.3526538893974
29,yacH_predicted,23,1,-54,766.399769381084,723.6520291668497
30,yacH_predicted,23,1,-53,763.7250433003147,715.6799944436623
31,yacH_predicted,23,1,-52,695.153566243157,641.0024972057037
32,yacH_predicted,23,1,-51,856.9644258581102,833.1947288121914
33,yacH_predicted,23,1,-50,703.5926092770568,747.0714273169697
34,yacH_predicted,23,1,-49,716.7951680372315,724.8456505780048
35,yacH_predicted,23,1,-48,668.5573796655567,712.6877624585088
36,yacH_predicted,23,1,-47,747.2336531702479,755.5288835018733
37,yacH_predicted,23,1,-46,369.62878080863584,385.9264312438554
38,yacH_predicted,23,1,-45,411.80508206581777,405.519628922241
39,yacH_predicted,23,1,-44,358.48063827204527,376.7595618066892
40,yacH_predicted,23,1,-43,319.4183712251281,311.1342079866978
41,yacH_predicted,23,1,-42,247.04678265189702,245.27389935211707
42,yacH_predicted,23,1,-41,445.7136804404739,451.07721508823835
43,yacH_predicted,23,1,-40,375.1519745724949,387.8355395690144
44,yacH_predicted,23,1,-39,446.4919436979845,437.46153118109373
45,yacH_predicted,23,1,-38,445.1663917294463,484.7913555463923
46,yacH_predicted,23,1,-37,496.9138552515042,520.7098932754999
47,yacH_predicted,23,1,-36,383.9266858656429,417.35243045533093
48,yacH_predicted,23,1,-35,445.28337315370516,482.7620979542025
49,yacH_predicted,23,1,-34,385.75116626881385,423.77080744754807
50,yacH_predicted,23,1,-33,253.54328649381458,276.2333692893325
51,yacH_predicted,23,1,-32,251.07002071908866,276.8190308373392
52,yacH_predicted,23,1,-31,1526.8082344049733,587.8479552213075
53,yacH_predicted,23,1,-30,1485.7530678507671,603.5369829411724
54,yacH_predicted,23,1,-29,1631.8633356764867,703.4496945239814
55,yacH_predicted,23,1,-28,1558.4762209492892,658.6687288168837
56,yacH_predicted,23,1,-27,1586.3125528917249,781.2753411160345
57,yacH_predicted,23,1,-26,370.01013963837073,684.9674098577633
58,yacH_predicted,23,1,-25,416.3976551498504,709.7748885137557
59,yacH_predicted,23,1,-24,399.5749017564807,667.8606752722981
60,yacH_predicted,23,1,-23,409.25585439946656,686.5572295064474
61,yacH_predicted,23,1,-22,362.22664355360513,400.6573564550824
62,yacH_predicted,23,1,-21,493.64909309706184,470.16429077884794
63,yacH_predicted,23,1,-20,425.0533267846299,417.72849682165685
64,yacH_predicted,23,1,-19,395.15589924672315,378.24958267958834
65,yacH_predicted,23,1,-18,406.13795949820275,387.9761380783278
66,yacH_predicted,23,1,-17,402.65734771416237,380.70905167045635
67,yacH_predicted,23,1,-16,185.84567006037392,184.36959729636115
68,yacH_predicted,23,1,-15,186.6990599806202,182.5150814361339
69,yacH_predicted,23,1,-14,196.6220953159108,212.80527372487273
70,yacH_predicted,23,1,-13,354.4877840910667,415.863579836092
71,yacH_predicted,23,1,-12,463.13643612771455,539.4090369770478
72,yacH_predicted,23,1,-11,528.1980881152928,609.2792321193496
73,yacH_predicted,23,1,-10,767.9416290942755,901.1801805839114
74,yacH_predicted,23,1,-9,780.1625031417464,926.4730483660118
75,yacH_predicted,23,1,-8,788.5998297301296,928.7943282776498
76,yacH_predicted,23,1,-7,712.390514669974,860.2883791671325
77,yacH_predicted,23,1,-6,701.2988406368445,855.3916565660003
78,yacH_predicted,23,1,-5,284.50326822549187,418.75935066827714
79,yacH_predicted,23,1,-4,216.12043581120233,252.45520870833917
80,yacH_predicted,23,1,-3,264.2412412237326,237.63371974121725
81,yacH_predicted,23,1,-2,1868.747363296653,1890.9830640066195
82,yacH_predicted,23,1,-1,1990.3836305935529,2103.6199253519612
83,yacH_predicted,23,1,0,2027.8108389181748,2105.4582207803614
84,yacH_predicted,23,1,1,1964.5661209031175,2018.8250552864995
85,yacH_predicted,23,1,2,2124.1208956134956,2183.5453973679687
86,yacH_predicted,23,1,3,1179.654611586724,1130.4339468541468
87,yacH_predicted,23,1,4,885.173309102576,789.8128196287367
88,yacH_predicted,23,1,5,453.1565669690445,426.9756979630241
89,yacH_predicted,23,1,6,305.6332296163926,272.3282057220631
90,yacH_predicted,23,1,7,347.20271578325065,294.66482789690593
91,yacH_predicted,23,1,8,387.0801954730237,321.5159853552489
92,yacH_predicted,23,1,9,332.0247697882065,269.82462195486477
93,yacH_predicted,23,1,10,630.6241655757034,627.6098975316546
94,yacH_predicted,23,1,11,588.8308790204151,589.8626831762623
95,yacH_predicted,23,1,12,585.9934757075387,597.2384328054169
96,yacH_predicted,23,1,13,1295.643215391058,1188.680205787208
97,yacH_predicted,23,1,14,1411.5725795348706,1307.8955744352172
98,yacH_predicted,23,1,15,1391.2681062313145,1259.4616208146906
99,yacH_predicted,23,1,16,1404.335981093959,1276.0015405847046
100,yacH_predicted,23,1,17,1444.091331285711,1312.4697703688369
101,yacH_predicted,23,1,18,415.934745978829,394.8984138624954
102,yacH_predicted,23,1,19,500.3023753921274,461.3255563428438
103,yacH_predicted,23,1,20,574.8991212124138,522.9765087101061
104,yacH_predicted,23,1,21,589.4681581715338,533.801861369538
105,yacH_predicted,23,1,22,615.8697058631271,550.046173355785
106,yacH_predicted,23,1,23,557.4410661264236,501.94631921635386
107,yacH_predicted,23,1,24,522.9987252966524,480.61324945748333
108,yacH_predicted,23,1,25,363.68149246882797,335.4501001896668
109,yacH_predicted,23,1,26,481.2734491142235,418.47708210106873
110,yacH_predicted,23,1,27,366.47078917230806,356.59424585346056
111,yacH_predicted,23,1,28,357.6274028525509,347.728648075298
112,yacH_predicted,23,1,29,339.63504313286705,339.62404091462855
113,yacH_predicted,23,1,30,727.8217139068952,710.1395217205903
114,yacH_predicted,23,1,31,640.7318133050863,648.8293505544252
115,yacH_predicted,23,1,32,679.6429436349995,668.0874682737131
116,yacH_predicted,23,1,33,640.7571124439836,634.8132676781491
117,yacH_predicted,23,1,34,673.7792604866413,657.851818515235
118,yacH_predicted,23,1,35,341.6256023684075,349.0595754219591
119,yacH_predicted,23,1,36,272.30300301091614,252.60545329523993
120,yacH_predicted,23,1,37,286.55896457596856,256.5434263480192
121,yacH_predicted,23,1,38,490.44062485625125,433.18717249597603
122,yacH_predicted,23,1,39,585.134960014477,466.4769976960925
123,yacH_predicted,23,1,40,601.3854529204966,481.92756322239495
124,yacH_predicted,23,1,41,570.0001383709124,484.7650479912739
125,yacH_predicted,23,1,42,558.7565693536444,480.6647591212746
126,yacH_predicted,23,1,43,470.04889760527055,408.92422374672196
127,yacH_predicted,23,1,44,354.8968419813091,367.59796709368686
128,yacH_predicted,23,1,45,384.6947099135124,399.45599842449315
129,yacH_predicted,23,1,46,384.7414180580121,404.754803862897
130,yacH_predicted,23,1,47,501.54280057476467,436.6408218367779
131,yacH_predicted,23,1,48,1267.178913524689,1219.1679797329857
132,yacH_predicted,23,1,49,1370.6628603205882,1323.7918203350741
133,yacH_predicted,23,1,50,1303.8610989769616,1261.6205023452549
134,yacH_predicted,23,1,51,1399.7130139456867,1346.3156150953791
135,yacH_predicted,23,1,52,1236.4954148374932,1239.9899695779197
136,yacH_predicted,23,1,53,606.1547681647802,681.3662920671017
137,yacH_predicted,23,1,54,384.7585413847716,438.30096765226847
138,yacH_predicted,23,1,55,395.7167965051553,471.38237319901083
139,yacH_predicted,23,1,56,404.15577227304084,460.9779686561537
140,yacH_predicted,23,1,57,407.4097257479373,464.8614928165881
141,yacH_predicted,23,1,58,378.59883761693317,358.4859254179277
142,yacH_predicted,23,1,59,332.208773701454,313.91098443974374
143,yacH_predicted,23,1,60,319.85742431052245,305.234972021908
144,yacH_predicted,23,1,61,155.82893545150264,150.05839360464967
145,yacH_predicted,23,1,62,198.6009325982974,169.31651508095305
146,yacH_predicted,23,1,63,154.88896730062197,132.00237198550295
147,yacH_predicted,23,1,64,196.20638325752262,166.43577692289446
148,yacH_predicted,23,1,65,148.49881903728553,129.2285736937078
0,ldrDp,32,2,-83,64.81162713498453,73.27834601415654
1,ldrDp,32,2,-82,75.17228304257296,91.25744322297349
2,ldrDp,32,2,-81,281.6284582941538,230.94455548510925
3,ldrDp,32,2,-80,320.2255078236267,265.7971699462265
4,ldrDp,32,2,-79,299.7864461289948,249.2970084459272
5,ldrDp,32,2,-78,346.8069605748299,276.378887590292
6,ldrDp,32,2,-77,449.1431050765568,450.650833730436
7,ldrDp,32,2,-76,477.8299607753624,494.9318957061616
8,ldrDp,32,2,-75,437.6969438181065,457.31915522591413
9,ldrDp,32,2,-74,501.4707765938966,529.0539261628438
10,ldrDp,32,2,-73,430.5356590380842,465.8455020666879
11,ldrDp,32,2,-72,389.2732304913761,426.76944111975496
12,ldrDp,32,2,-71,357.6569259628478,386.2112907304336
13,ldrDp,32,2,-70,385.3395985972033,403.2585443928645
14,ldrDp,32,2,-69,913.1265607252403,942.1694388543648
15,ldrDp,32,2,-68,907.4810004504561,947.2092066587509
16,ldrDp,32,2,-67,965.2501274698022,1010.3023708195416
17,ldrDp,32,2,-66,914.1942495038401,964.122886291681
18,ldrDp,32,2,-65,903.4438088577652,965.4653772345124
19,ldrDp,32,2,-64,517.3473493508222,554.5919484172084
20,ldrDp,32,2,-63,934.6897541676392,747.722013859905
21,ldrDp,32,2,-62,898.0928317453162,712.1168580512374
22,ldrDp,32,2,-61,895.8840181181624,660.885051439088
23,ldrDp,32,2,-60,873.5476852128052,626.6677032072663
24,ldrDp,32,2,-59,904.0633562995912,651.6528235357431
25,ldrDp,32,2,-58,455.362866846084,411.8782414388042
26,ldrDp,32,2,-57,616.5947266185474,597.8393029417396
27,ldrDp,32,2,-56,654.2793118984612,634.6316674498158
28,ldrDp,32,2,-55,623.6503956393182,615.6257352095904
29,ldrDp,32,2,-54,795.5454135499899,801.3785670550236
30,ldrDp,32,2,-53,574.9325517833306,609.4185767476538
31,ldrDp,32,2,-52,647.6749093901157,678.1112504241121
32,ldrDp,32,2,-51,559.4120306631089,565.0280151210128
33,ldrDp,32,2,-50,570.8869131432633,574.8406475390257
34,ldrDp,32,2,-49,238.38983119374797,204.59722103115817
35,ldrDp,32,2,-48,265.2914157338245,213.30727824413233
36,ldrDp,32,2,-47,248.48507143255614,212.82445616890033
37,ldrDp,32,2,-46,423.42102342114924,416.9795928180943
38,ldrDp,32,2,-45,399.29809083774194,393.90824851461934
39,ldrDp,32,2,-44,427.90029923625536,422.5637276407667
40,ldrDp,32,2,-43,394.3845887389453,395.2971552943934
41,ldrDp,32,2,-42,432.28039930183826,426.4448631297463
42,ldrDp,32,2,-41,191.64805904158692,203.62354460601597
43,ldrDp,32,2,-40,209.19274885290628,223.33590587449387
44,ldrDp,32,2,-39,233.20604158231342,231.9173064129871
45,ldrDp,32,2,-38,264.8719873622929,265.09026984504965
46,ldrDp,32,2,-37,521.0914334037338,498.5904140022586
47,ldrDp,32,2,-36,960.6914828271573,935.4791833263614
48,ldrDp,32,2,-35,885.0354734296549,868.6300152658115
49,ldrDp,32,2,-34,985.7890888376692,961.8039295917861
50,ldrDp,32,2,-33,880.5253158625608,864.266783575211
51,ldrDp,32,2,-32,960.6418825418137,935.6179822120774
52,ldrDp,32,2,-31,285.5774758616216,285.94264208728686
53,ldrDp,32,2,-30,240.01631224224977,250.67848561647742
54,ldrDp,32,2,-29,311.37790006199964,275.30797967662386
55,ldrDp,32,2,-28,317.2938219676834,283.43111007606785
56,ldrDp,32,2,-27,329.2117253631999,287.91755054153555
57,ldrDp,32,2,-26,329.26986774642097,285.4875324931863
58,ldrDp,32,2,-25,356.84064971141595,303.28175969266107
59,ldrDp,32,2,-24,230.37159914029914,230.66996889891254
60,ldrDp,32,2,-23,250.42915917496515,249.1148691560638
61,ldrDp,32,2,-22,224.34625763154233,223.90846830109354
62,ldrDp,32,2,-21,172.2892963333565,187.1557416861387
63,ldrDp,32,2,-20,368.3263968514015,371.67337337342764
64,ldrDp,32,2,-19,353.86512279672684,364.3559334669486
65,ldrDp,32,2,-18,381.3218679263188,388.00782042825733
66,ldrDp,32,2,-17,337.1639073956589,351.28811861566646
67,ldrDp,32,2,-16,351.0383128663207,370.51631862404037
68,ldrDp,32,2,-15,681.7284054743432,674.0263242602832
69,ldrDp,32,2,-14,710.5160305164192,700.2048728113014
70,ldrDp,32,2,-13,690.867467562884,678.2888051735185
71,ldrDp,32,2,-12,708.4222389107242,694.9882000116459
72,ldrDp,32,2,-11,721.9978165709592,709.6977357145786
73,ldrDp,32,2,-10,924.8450085147434,999.9703220880116
74,ldrDp,32,2,-9,963.828793030192,1032.0337873805088
75,ldrDp,32,2,-8,885.4647154383341,954.860779027996
76,ldrDp,32,2,-7,1014.8839455374078,1088.5547648432741
77,ldrDp,32,2,-6,911.2217419617675,977.4641767306285
78,ldrDp,32,2,-5,369.75273431384437,397.0747935649556
79,ldrDp,32,2,-4,276.11941375127583,305.9382622564411
80,ldrDp,32,2,-3,333.5079422841767,362.0777782911697
81,ldrDp,32,2,-2,716.4073666791116,858.0032921512774
82,ldrDp,32,2,-1,802.3135726405952,956.5766724604002
83,ldrDp,32,2,0,701.6522067548904,844.1458784163892
84,ldrDp,32,2,1,769.2148360330834,940.8316226007619
85,ldrDp,32,2,2,734.7399934332979,892.6134520208487
86,ldrDp,32,2,3,445.15493648070645,510.09254196199305
87,ldrDp,32,2,4,498.60107123247866,563.927956176655
88,ldrDp,32,2,5,415.9530063425167,478.1868951836939
89,ldrDp,32,2,6,260.1681313681766,267.2715763050925
90,ldrDp,32,2,7,144.23782015447324,174.15231825670517
91,ldrDp,32,2,8,235.1590737958059,228.7023410591406
92,ldrDp,32,2,9,207.48946708088508,197.18284841222507
93,ldrDp,32,2,10,236.05666369560444,225.42728807731336
94,ldrDp,32,2,11,225.49896428565685,212.34275889736412
95,ldrDp,32,2,12,226.94797885162308,198.2797784812744
96,ldrDp,32,2,13,160.09855765687033,157.6274532185745
97,ldrDp,32,2,14,176.4735870674893,169.43383646751457
98,ldrDp,32,2,15,199.6337310814837,187.69631094797597
99,ldrDp,32,2,16,210.23456231391086,207.15747190604245
100,ldrDp,32,2,17,219.68508771720627,225.1476159670761
101,ldrDp,32,2,18,261.47279620950366,303.1645424531908
102,ldrDp,32,2,19,352.840157815448,397.9084478212271
103,ldrDp,32,2,20,325.14385281191204,359.5535233830659
104,ldrDp,32,2,21,375.01337038070807,416.13777657101747
105,ldrDp,32,2,22,332.72244455366996,364.37253932792015
106,ldrDp,32,2,23,335.24000476148956,352.18216687398325
107,ldrDp,32,2,24,260.82865079642755,276.451917175991
108,ldrDp,32,2,25,228.25743188682264,246.65373350377507
109,ldrDp,32,2,26,167.01263792406982,181.21109623889706
110,ldrDp,32,2,27,163.60164415502817,179.5998900869473
111,ldrDp,32,2,28,216.956730175079,213.68822751275496
112,ldrDp,32,2,29,227.3786622132115,219.83589893631898
113,ldrDp,32,2,30,208.44308512699297,204.11459771121304
114,ldrDp,32,2,31,218.10116416561004,215.0324227618466
115,ldrDp,32,2,32,194.86577379471353,191.45793072267145
116,ldrDp,32,2,33,122.80015349321198,140.83592378710333
117,ldrDp,32,2,34,306.9732137317852,311.02392910076327
118,ldrDp,32,2,35,351.1286610712131,353.32430854606054
119,ldrDp,32,2,36,334.0410273167196,357.9234383232188
120,ldrDp,32,2,37,461.79473443861167,473.8996717200554
121,ldrDp,32,2,38,450.43972526707915,460.8295650035064
122,ldrDp,32,2,39,390.3174637990576,405.89031719561814
123,ldrDp,32,2,40,407.8554333401538,420.8728167709878
124,ldrDp,32,2,41,381.19107564689,385.9384594201289
125,ldrDp,32,2,42,105.66809079782635,114.96444248061766
126,ldrDp,32,2,43,116.2414894926531,130.20066030696174
127,ldrDp,32,2,44,115.82046187507375,125.30302469212029
128,ldrDp,32,2,45,138.71367000463766,154.03996745179708
129,ldrDp,32,2,46,179.96463198657477,197.5244177061486
130,ldrDp,32,2,47,194.56866558089197,220.5202107505522
131,ldrDp,32,2,48,188.0300353995228,212.84370610093168
132,ldrDp,32,2,49,199.00459420171532,222.50794363617842
133,ldrDp,32,2,50,326.83523654394287,365.7220112650135
134,ldrDp,32,2,51,346.8307474091046,385.07159551970886
135,ldrDp,32,2,52,316.57536078310596,353.386098226102
136,ldrDp,32,2,53,577.1729278847694,560.8139001745504
137,ldrDp,32,2,54,493.1661818612271,478.67346929796145
138,ldrDp,32,2,55,501.5687107621298,481.00033443363
139,ldrDp,32,2,56,499.6234413973895,475.1832698399843
140,ldrDp,32,2,57,503.62142008728483,478.7032246099894
141,ldrDp,32,2,58,222.0081500881298,221.23402765498344
142,ldrDp,32,2,59,195.52128110699698,195.43775920862043
143,ldrDp,32,2,60,214.0894742065082,216.6540699352315
144,ldrDp,32,2,61,108.48619405320983,112.34102768997545
145,ldrDp,32,2,62,202.88229312587399,204.17184403423192
146,ldrDp,32,2,63,176.6115544193608,177.5674696033588
147,ldrDp,32,2,64,284.3974624965042,285.1217616379261
148,ldrDp,32,2,65,221.1186905103017,221.75086135558533
0,araBp,40,1,-83,63.938618714991904,66.82966682569284
1,araBp,40,1,-82,111.74596158595443,105.41206159554076
2,araBp,40,1,-81,171.36617142715187,165.89616066660417
3,araBp,40,1,-80,321.9232341403695,289.2176845619229
4,araBp,40,1,-79,384.2284533354912,352.0818942840035
5,araBp,40,1,-78,449.0345942772382,477.83144293460276
6,araBp,40,1,-77,513.4338320618945,559.2208504929943
7,araBp,40,1,-76,539.0660174483011,607.1936179220879
8,araBp,40,1,-75,619.5409327735028,704.3741691204972
9,araBp,40,1,-74,570.1228875867171,667.7649359641925
10,araBp,40,1,-73,672.708799630042,684.0948690084487
11,araBp,40,1,-72,672.9638129211368,688.1059872879947
12,araBp,40,1,-71,873.9476755387625,847.8471607467873
13,araBp,40,1,-70,841.9714862633327,804.250732801057
14,araBp,40,1,-69,891.3885305104163,829.143869974067
15,araBp,40,1,-68,1270.844276222291,987.735007384447
16,araBp,40,1,-67,1393.0770847124086,1064.2857764466728
17,araBp,40,1,-66,2404.952002734769,1057.7173938504372
18,araBp,40,1,-65,2570.89500510146,1160.4525027608777
19,araBp,40,1,-64,2370.50716923115,1081.0122289536341
20,araBp,40,1,-63,2490.8837858802926,913.2681861810185
21,araBp,40,1,-62,2415.534143288957,891.22635886319
22,araBp,40,1,-61,932.7535288609496,857.771341591597
23,araBp,40,1,-60,735.3839727369385,680.7501522485115
24,araBp,40,1,-59,810.8222593742682,744.8131358531722
25,araBp,40,1,-58,1152.1581098981546,1187.3109366210092
26,araBp,40,1,-57,1205.834540518897,1244.9771085279044
27,araBp,40,1,-56,1029.2881924196986,1087.2296504145781
28,araBp,40,1,-55,1202.45574536738,1205.5447460334512
29,araBp,40,1,-54,1139.3928465793072,1146.9331428789485
30,araBp,40,1,-53,756.2215048797757,710.5636963779265
31,araBp,40,1,-52,580.0312821386849,571.2258385356744
32,araBp,40,1,-51,869.5481758733896,819.1370437618012
33,araBp,40,1,-50,702.3581875890627,670.5730584014291
34,araBp,40,1,-49,861.2899019011047,830.2314685189888
35,araBp,40,1,-48,763.5931637388485,770.7585666401411
36,araBp,40,1,-47,915.343629145939,924.7936348645811
37,araBp,40,1,-46,949.6351617035457,948.1118936278344
38,araBp,40,1,-45,1005.9103889524579,1042.3367739007722
39,araBp,40,1,-44,867.3459432118033,891.2507903951138
40,araBp,40,1,-43,949.0956249379059,937.8720933243603
41,araBp,40,1,-42,872.1113075448224,859.0601180711112
42,araBp,40,1,-41,394.95427112674616,597.4079311895418
43,araBp,40,1,-40,289.86545217449725,414.2112078394489
44,araBp,40,1,-39,326.22352905817644,391.79753949767246
45,araBp,40,1,-38,677.553879551393,615.939057527837
46,araBp,40,1,-37,704.4836546188659,638.9152391002145
47,araBp,40,1,-36,714.4933897990866,654.8111850574318
48,araBp,40,1,-35,695.0333228822154,642.1535478473805
49,araBp,40,1,-34,752.5680101299785,696.4375685587478
50,araBp,40,1,-33,343.2533179315975,369.5802796771947
51,araBp,40,1,-32,349.76850405636435,378.4660094707709
52,araBp,40,1,-31,781.806684745232,751.4067158522123
53,araBp,40,1,-30,885.6460959496059,835.8220124844584
54,araBp,40,1,-29,820.7337638342867,768.3225355187727
55,araBp,40,1,-28,883.9941721446897,828.7450926868123
56,araBp,40,1,-27,806.3877935795165,752.5303478265677
57,araBp,40,1,-26,616.5791679558382,576.7703294337629
58,araBp,40,1,-25,244.90031233489583,256.21019455504654
59,araBp,40,1,-24,237.99476121445366,236.8460803432539
60,araBp,40,1,-23,328.81627269705,321.7344646826176
61,araBp,40,1,-22,340.24389203906844,333.7587834762038
62,araBp,40,1,-21,324.08844929030994,319.05240872385866
63,araBp,40,1,-20,305.4710065381222,298.7995761922186
64,araBp,40,1,-19,469.55502785139254,484.52118240373795
65,araBp,40,1,-18,432.1773480305446,431.6805284260534
66,araBp,40,1,-17,459.16210577481326,456.9248996973886
67,araBp,40,1,-16,614.635831330871,548.5979769974967
68,araBp,40,1,-15,646.1990862431956,569.556898750961
69,araBp,40,1,-14,529.2407722648999,437.1044590843233
70,araBp,40,1,-13,533.9677758325279,472.24343833760514
71,araBp,40,1,-12,649.1691189002377,584.7627413694831
72,araBp,40,1,-11,613.5313446875766,570.5081482037142
73,araBp,40,1,-10,590.8858503484903,561.282578047661
74,araBp,40,1,-9,618.927305596227,585.4285776312985
75,araBp,40,1,-8,720.1054609695748,703.321907162484
76,araBp,40,1,-7,653.5712551499156,645.790993513402
77,araBp,40,1,-6,643.1931355858039,632.3435770204732
78,araBp,40,1,-5,670.7737968151885,666.5057798137356
79,araBp,40,1,-4,675.3497174183431,673.8169266536676
80,araBp,40,1,-3,628.4048900079514,607.8286906121778
81,araBp,40,1,-2,551.821508673717,536.8031277152858
82,araBp,40,1,-1,589.8910905537664,575.0608903858562
83,araBp,40,1,0,505.59947172092257,506.50003333415884
84,araBp,40,1,1,548.0902261187047,542.8602116679431
85,araBp,40,1,2,251.6724555986118,250.85019315443728
86,araBp,40,1,3,287.1068197884253,291.63898657435857
87,araBp,40,1,4,305.28725792797445,310.22742651766373
88,araBp,40,1,5,966.3198194911461,973.7029143801595
89,araBp,40,1,6,1064.4000845092835,1052.2865954644565
90,araBp,40,1,7,955.4738780447873,950.888589292795
91,araBp,40,1,8,1089.7116657492263,1075.4529371704357
92,araBp,40,1,9,996.5270114882011,987.3139877727491
93,araBp,40,1,10,514.7680802306787,553.6224569545586
94,araBp,40,1,11,286.2079812238943,331.68379150897533
95,araBp,40,1,12,336.6950150328055,379.7027095559628
96,araBp,40,1,13,306.62915459435897,324.87015426531576
97,araBp,40,1,14,333.5079269945436,349.550822270641
98,araBp,40,1,15,273.6843445224976,290.34246282688196
99,araBp,40,1,16,301.4804505146459,322.26925895633224
100,araBp,40,1,17,362.17069127019215,404.85887849196195
101,araBp,40,1,18,371.1648819131689,420.9440531586589
102,araBp,40,1,19,385.77820098809013,440.87829377177997
103,araBp,40,1,20,367.44283098331715,410.6263088472062
104,araBp,40,1,21,609.432895839881,690.1548873872707
105,araBp,40,1,22,517.089383000137,565.9166520820179
106,araBp,40,1,23,578.1357202154344,625.5602192541711
107,araBp,40,1,24,503.16010814658364,546.12134769504
108,araBp,40,1,25,602.1150774986937,658.371961478615
109,araBp,40,1,26,533.6911264080825,530.319216878586
110,araBp,40,1,27,588.0333757071259,581.1178044482962
111,araBp,40,1,28,497.5054274555521,487.33344546784537
112,araBp,40,1,29,563.3609732046991,552.752851043089
113,araBp,40,1,30,511.97006887217043,497.605733288271
114,araBp,40,1,31,248.46638260516588,254.0682574375889
115,araBp,40,1,32,233.6531650807549,237.64264682576552
116,araBp,40,1,33,216.89172882386305,223.308526618916
117,araBp,40,1,34,329.7810312384902,344.0467362180341
118,araBp,40,1,35,335.0089183361119,369.1486923770152
119,araBp,40,1,36,327.41787913979465,350.394882868791
120,araBp,40,1,37,319.8027645933876,348.8945377201802
121,araBp,40,1,38,329.06670504622093,354.81051186156606
122,araBp,40,1,39,255.61141552697507,269.49015728176397
123,araBp,40,1,40,546.3836923421289,543.5174787270647
124,araBp,40,1,41,925.9784902270492,895.2889419329255
125,araBp,40,1,42,955.7034926097405,919.9417247584818
126,araBp,40,1,43,932.5805689515738,903.6487821328769
127,araBp,40,1,44,894.8710805458853,866.2651217793172
128,araBp,40,1,45,1009.8077899225034,970.5436525591763
129,araBp,40,1,46,475.68667357042796,516.7294983629461
130,araBp,40,1,47,556.8924860378336,601.4076165532302
131,araBp,40,1,48,539.68505789592,571.3479755078193
132,araBp,40,1,49,657.0530500992198,716.5282582074955
133,araBp,40,1,50,611.8701803461562,672.4192034226886
134,araBp,40,1,51,606.1533220576366,635.9532031337646
135,araBp,40,1,52,514.3370037849411,546.8793810904075
136,araBp,40,1,53,708.8818432139194,753.2502517068616
137,araBp,40,1,54,547.5815337146097,549.7207819019128
138,araBp,40,1,55,590.6772593516374,592.163524315473
139,araBp,40,1,56,574.3952834512614,581.1488542615288
140,araBp,40,1,57,579.0198753952002,585.5919425920323
141,araBp,40,1,58,161.71176352794257,154.85217315081348
142,araBp,40,1,59,147.78266468132713,137.2144914683183
143,araBp,40,1,60,178.87767384138976,164.92368536898655
144,araBp,40,1,61,141.41751030800967,132.81494600673412
145,araBp,40,1,62,236.72659310552152,228.48917146857607
146,araBp,40,1,63,185.00843987178007,178.49938887256855
147,araBp,40,1,64,241.28804894344034,233.3264537759442
148,araBp,40,1,65,187.60117249222964,181.41104167194655
0,tolCp2,12,2,-83,42.99072522821864,47.26648854246253
1,tolCp2,12,2,-82,142.49020674254035,156.27270663874887
2,tolCp2,12,2,-81,164.1761006740803,182.57101383792937
3,tolCp2,12,2,-80,214.59781891102227,219.02378524922761
4,tolCp2,12,2,-79,240.57563679512245,250.68252605597212
5,tolCp2,12,2,-78,494.68998272475045,497.0397139190924
6,tolCp2,12,2,-77,557.6100553709678,560.7492997529836
7,tolCp2,12,2,-76,525.6876235782386,503.18120788301735
8,tolCp2,12,2,-75,670.8871762732646,714.6529074979906
9,tolCp2,12,2,-74,575.8202423094134,611.6035132025046
10,tolCp2,12,2,-73,721.3480609860782,743.6386322115429
11,tolCp2,12,2,-72,656.2238379173735,682.9339668280801
12,tolCp2,12,2,-71,726.373379268541,782.2666371176472
13,tolCp2,12,2,-70,573.8964648258439,609.5300466972665
14,tolCp2,12,2,-69,746.026286489552,771.4472983450719
15,tolCp2,12,2,-68,1558.3904741006274,1547.6438057731345
16,tolCp2,12,2,-67,1899.0909966919269,1884.4803897595045
