,promoter,gc,rep,pos,rates_w_mutation,rates_wo_mutation
132,cpxRp2,37,1,49,807.9249669808148,806.8320199089749
133,cpxRp2,37,1,50,672.716631591542,701.2070934499063
134,cpxRp2,37,1,51,784.1219853879345,808.93597207153
135,cpxRp2,37,1,52,900.8100810321307,908.3945012625512
136,cpxRp2,37,1,53,904.1018593693174,872.9618863693206
137,cpxRp2,37,1,54,864.2838663549638,852.1324693613274
138,cpxRp2,37,1,55,825.4278412233316,818.189729994592
139,cpxRp2,37,1,56,787.4461306619743,783.0405774228218
140,cpxRp2,37,1,57,267.206241591659,282.3576744498972
141,cpxRp2,37,1,58,177.2663427072965,180.7297070105509
142,cpxRp2,37,1,59,201.96180069764807,199.16041636365887
143,cpxRp2,37,1,60,224.4030058368117,219.87859035340207
144,cpxRp2,37,1,61,220.51136122369647,217.27971316380317
145,cpxRp2,37,1,62,334.7167863686394,328.4926781459341
146,cpxRp2,37,1,63,419.26950255002345,395.20348102377125
147,cpxRp2,37,1,64,388.18604744901205,367.42733562235225
148,cpxRp2,37,1,65,542.5257768501875,533.7308621825126
0,araBp,21,2,-83,50.69748626464223,48.475041795836106
1,araBp,21,2,-82,92.10729440852128,82.885837990562
2,araBp,21,2,-81,142.1457419650743,133.1259522828669
3,araBp,21,2,-80,269.1338721185829,240.21108166548012
4,araBp,21,2,-79,321.30074855504716,292.63919114024924
5,araBp,21,2,-78,396.2196992709411,420.85550418762125
6,araBp,21,2,-77,453.59623687577266,493.43007714581495
7,araBp,21,2,-76,463.88489226290244,523.6007558436081
8,araBp,21,2,-75,534.1283244218228,606.9010690938808
9,araBp,21,2,-74,491.0698063590584,574.708664595414
10,araBp,21,2,-73,569.2398957136876,578.3370068083923
11,araBp,21,2,-72,569.5777890892242,581.5526056595453
12,araBp,21,2,-71,782.3906984715243,769.8762295067543
13,araBp,21,2,-70,756.1989358680541,734.1827131774279
14,araBp,21,2,-69,805.040452156489,758.6489524993686
15,araBp,21,2,-68,1202.706879822471,941.41468531659
16,araBp,21,2,-67,1318.2325861960405,1015.5317085025032
17,araBp,21,2,-66,2259.413344982045,1004.4206141519028
18,araBp,21,2,-65,2414.9174894677185,1101.3276196577854
19,araBp,21,2,-64,2226.588413580405,1025.9241887555036
20,araBp,21,2,-63,2336.995475043074,858.0313477837628
21,araBp,21,2,-62,2265.994466981649,837.2178390381749
22,araBp,21,2,-61,891.6455833190956,819.3541987221041
23,araBp,21,2,-60,725.3151983519066,669.4363703856011
24,araBp,21,2,-59,799.659108535337,732.9374432530608
25,araBp,21,2,-58,1141.5295977535095,1176.75475455839
26,araBp,21,2,-57,1194.7120240285983,1233.8861534956457
27,araBp,21,2,-56,1022.043230174086,1079.8154641896149
28,araBp,21,2,-55,1195.3520700039496,1198.267648459174
29,araBp,21,2,-54,1132.682913838181,1139.9635860473934
30,araBp,21,2,-53,753.9898912275843,708.430154106445
31,araBp,21,2,-52,579.7347061249512,570.6536157526715
32,araBp,21,2,-51,869.416087485312,818.940945581572
33,araBp,21,2,-50,702.3581875890627,670.5730584014291
34,araBp,21,2,-49,861.2899019011047,830.2314685189888
35,araBp,21,2,-48,763.5931637388485,770.7585666401411
36,araBp,21,2,-47,915.343629145939,924.7936348645811
37,araBp,21,2,-46,949.6351617035457,948.1118936278344
38,araBp,21,2,-45,1005.9103889524579,1042.3367739007722
39,araBp,21,2,-44,867.3459432118033,891.2507903951138
40,araBp,21,2,-43,949.0956249379059,937.8720933243603
41,araBp,21,2,-42,872.1113075448224,859.0601180711112
42,araBp,21,2,-41,394.95427112674616,597.4079311895418
43,araBp,21,2,-40,289.86545217449725,414.2112078394489
44,araBp,21,2,-39,326.22352905817644,391.79753949767246
45,araBp,21,2,-38,677.553879551393,615.939057527837
46,araBp,21,2,-37,704.4836546188659,638.9152391002145
47,araBp,21,2,-36,714.4933897990866,654.8111850574318
48,araBp,21,2,-35,695.0333228822154,642.1535478473805
49,araBp,21,2,-34,752.5680101299785,696.4375685587478
50,araBp,21,2,-33,343.2533179315975,369.5802796771947
51,araBp,21,2,-32,349.76850405636435,378.4660094707709
52,araBp,21,2,-31,781.806684745232,751.4067158522123
53,araBp,21,2,-30,885.6460959496059,835.8220124844584
54,araBp,21,2,-29,820.7337638342867,768.3225355187727
55,araBp,21,2,-28,883.9941721446897,828.7450926868123
56,araBp,21,2,-27,806.3877935795165,752.5303478265677
57,araBp,21,2,-26,616.5791679558382,576.7703294337629
58,araBp,21,2,-25,244.90031233489583,256.21019455504654
59,araBp,21,2,-24,237.99476121445366,236.8460803432539
60,araBp,21,2,-23,328.81627269705,321.7344646826176
61,araBp,21,2,-22,340.24389203906844,333.7587834762038
62,araBp,21,2,-21,324.08844929030994,319.05240872385866
63,araBp,21,2,-20,305.4710065381222,298.7995761922186
64,araBp,21,2,-19,469.55502785139254,484.52118240373795
65,araBp,21,2,-18,432.1773480305446,431.6805284260534
66,araBp,21,2,-17,459.16210577481326,456.9248996973886
67,araBp,21,2,-16,614.635831330871,548.5979769974967
68,araBp,21,2,-15,646.1990862431956,569.556898750961
69,araBp,21,2,-14,529.2407722648999,437.1044590843233
70,araBp,21,2,-13,533.9677758325279,472.24343833760514
71,araBp,21,2,-12,649.1691189002377,584.7627413694831
72,araBp,21,2,-11,613.5313446875766,570.5081482037142
73,araBp,21,2,-10,590.8858503484903,561.282578047661
74,araBp,21,2,-9,618.927305596227,585.4285776312985
75,araBp,21,2,-8,720.1054609695748,703.321907162484
76,araBp,21,2,-7,653.5712551499156,645.790993513402
77,araBp,21,2,-6,643.1931355858039,632.3435770204732
78,araBp,21,2,-5,670.7737968151885,666.5057798137356
79,araBp,21,2,-4,675.3497174183431,673.8169266536676
80,araBp,21,2,-3,628.4048900079514,607.8286906121778
81,araBp,21,2,-2,551.821508673717,536.8031277152858
82,araBp,21,2,-1,589.8910905537664,575.0608903858562
83,araBp,21,2,0,505.59947172092257,506.50003333415884
84,araBp,21,2,1,548.0902261187047,542.8602116679431
85,araBp,21,2,2,251.6724555986118,250.85019315443728
86,araBp,21,2,3,287.1068197884253,291.63898657435857
87,araBp,21,2,4,305.28725792797445,310.22742651766373
88,araBp,21,2,5,966.3198194911461,973.7029143801595
89,araBp,21,2,6,1064.4000845092835,1052.2865954644565
90,araBp,21,2,7,955.4738780447873,950.888589292795
91,araBp,21,2,8,1089.7116657492263,1075.4529371704357
92,araBp,21,2,9,996.5270114882011,987.3139877727491
93,araBp,21,2,10,514.7680802306787,553.6224569545586
94,araBp,21,2,11,286.2079812238943,331.68379150897533
95,araBp,21,2,12,336.6950150328055,379.7027095559628
96,araBp,21,2,13,306.62915459435897,324.87015426531576
97,araBp,21,2,14,333.5079269945436,349.550822270641
98,araBp,21,2,15,273.6843445224976,290.34246282688196
99,araBp,21,2,16,301.4804505146459,322.26925895633224
100,araBp,21,2,17,362.17069127019215,404.85887849196195
101,araBp,21,2,18,371.1648819131689,420.9440531586589
102,araBp,21,2,19,385.77820098809013,440.87829377177997
103,araBp,21,2,20,367.44283098331715,410.6263088472062
104,araBp,21,2,21,609.432895839881,690.1548873872707
105,araBp,21,2,22,517.089383000137,565.9166520820179
106,araBp,21,2,23,578.1357202154344,625.5602192541711
107,araBp,21,2,24,503.16010814658364,546.12134769504
108,araBp,21,2,25,602.1150774986937,658.371961478615
109,araBp,21,2,26,533.6911264080825,530.319216878586
110,araBp,21,2,27,588.0333757071259,581.1178044482962
111,araBp,21,2,28,497.5054274555521,487.33344546784537
112,araBp,21,2,29,563.3609732046991,552.752851043089
113,araBp,21,2,30,511.97006887217043,497.605733288271
114,araBp,21,2,31,248.46638260516588,254.0682574375889
115,araBp,21,2,32,233.6531650807549,237.64264682576552
116,araBp,21,2,33,216.89172882386305,223.308526618916
117,araBp,21,2,34,333.4630684812095,347.88805144236255
118,araBp,21,2,35,324.63387496276096,357.7163588330323
119,araBp,21,2,36,297.01291096932886,317.85620389160863
120,araBp,21,2,37,309.32569859967975,337.4643954536295
121,araBp,21,2,38,280.1327735671875,302.0483423402348
122,araBp,21,2,39,259.10386244191693,273.1722309734482
123,araBp,21,2,40,435.96232800116604,433.67536157503423
124,araBp,21,2,41,971.6202041151971,939.417960226758
125,araBp,21,2,42,877.715901310737,844.8723755260613
126,araBp,21,2,43,997.4397639209835,966.4958266623528
127,araBp,21,2,44,878.463434947601,850.3819723276212
128,araBp,21,2,45,1039.512409795013,999.0932741373222
129,araBp,21,2,46,455.5840264820649,494.89237043214007
130,araBp,21,2,47,555.1775475916404,599.5555947190012
131,araBp,21,2,48,502.4175819173336,531.8940446621781
132,araBp,21,2,49,632.7890781981095,690.0679571391522
133,araBp,21,2,50,642.4255716587693,705.9982738638604
134,araBp,21,2,51,543.1930967596675,566.4560602260912
135,araBp,21,2,52,577.3266104172916,611.7558576211125
136,araBp,21,2,53,624.0677558748996,654.6807435973185
137,araBp,21,2,54,667.4600190765947,667.577675315655
138,araBp,21,2,55,572.4267871929932,571.8798661478214
139,araBp,21,2,56,617.8414675981577,624.9681122317074
140,araBp,21,2,57,591.3664260548887,598.1876877987611
141,araBp,21,2,58,252.1149905615477,248.7232969333409
142,araBp,21,2,59,241.01566961537304,233.95957513373563
143,araBp,21,2,60,216.7934949954503,210.32941787027593
144,araBp,21,2,61,251.12315422103643,239.88074875106847
145,araBp,21,2,62,246.51875945897908,235.4824858091508
146,araBp,21,2,63,208.95321795735424,195.77498280131545
147,araBp,21,2,64,199.33861000224886,187.29318929535654
148,araBp,21,2,65,217.8552293569871,204.69090614448032
0,tolCp4,40,3,-83,160.30587060744483,165.01390407605075
1,tolCp4,40,3,-82,218.19341529146473,228.12550411521698
2,tolCp4,40,3,-81,539.9887805291964,756.6495370259246
3,tolCp4,40,3,-80,746.4370045356308,1041.8237616708848
4,tolCp4,40,3,-79,776.6614644599291,1117.9174000388118
5,tolCp4,40,3,-78,833.3761378218849,1221.5587038394322
6,tolCp4,40,3,-77,840.6834713785298,1235.311964528047
7,tolCp4,40,3,-76,2125.6532093414767,1290.766199483665
8,tolCp4,40,3,-75,4177.014525318186,1752.3619988719613
9,tolCp4,40,3,-74,3888.171455156204,1544.3841337697836
10,tolCp4,40,3,-73,3995.9005578528777,1499.2286130129469
11,tolCp4,40,3,-72,3916.8037336699003,1462.6607751069332
12,tolCp4,40,3,-71,3822.3822471158996,1419.966907115951
13,tolCp4,40,3,-70,366.5975798040896,247.16213336312
14,tolCp4,40,3,-69,352.34056191228296,278.2723524615379
15,tolCp4,40,3,-68,361.51100975292286,332.95885772117623
16,tolCp4,40,3,-67,394.61232904717957,386.575677028384
17,tolCp4,40,3,-66,432.7667884065737,419.32632854652053
18,tolCp4,40,3,-65,452.1792859171328,446.13195709455147
19,tolCp4,40,3,-64,452.74028288924137,450.54416866771334
20,tolCp4,40,3,-63,439.96170211226513,439.44403489513434
21,tolCp4,40,3,-62,376.93315648747074,358.3695328593547
22,tolCp4,40,3,-61,390.0533156193595,368.4389683604549
23,tolCp4,40,3,-60,426.16456620014975,402.0668802947534
24,tolCp4,40,3,-59,437.0376906147993,406.0611912499736
25,tolCp4,40,3,-58,391.799913424226,364.43654606488025
26,tolCp4,40,3,-57,420.25504040510987,393.2336292261782
27,tolCp4,40,3,-56,396.6856631033346,369.30984360743213
28,tolCp4,40,3,-55,457.209438972868,485.2419503121918
29,tolCp4,40,3,-54,418.800816003724,434.1711810400181
30,tolCp4,40,3,-53,463.40770478353926,477.2290700778769
31,tolCp4,40,3,-52,470.1287794340186,477.4592274864701
32,tolCp4,40,3,-51,510.2515305532899,515.5162710474323
33,tolCp4,40,3,-50,403.07071997165895,407.04081310073707
34,tolCp4,40,3,-49,434.92378434526785,475.1101797306958
35,tolCp4,40,3,-48,512.1439680471611,538.45492366891
36,tolCp4,40,3,-47,438.08957998537824,452.08905641491714
37,tolCp4,40,3,-46,436.59061984582684,451.091624820028
38,tolCp4,40,3,-45,431.782642277127,450.7259956026233
39,tolCp4,40,3,-44,481.99013538729525,501.1242751098802
40,tolCp4,40,3,-43,363.2104083855312,390.329642131192
41,tolCp4,40,3,-42,296.86207480510626,348.6053131895077
42,tolCp4,40,3,-41,294.9916035902019,333.0119374346479
43,tolCp4,40,3,-40,284.6617180427516,336.0932783873676
44,tolCp4,40,3,-39,224.12220389935823,253.3771083810338
45,tolCp4,40,3,-38,174.06417373657385,181.43479871273314
46,tolCp4,40,3,-37,295.5722947977349,301.192823533908
47,tolCp4,40,3,-36,263.97046669553515,270.8956146310789
48,tolCp4,40,3,-35,323.0135697048965,303.8134899558962
49,tolCp4,40,3,-34,286.29035469886753,284.8166118666419
50,tolCp4,40,3,-33,327.70769118797494,310.74576243139614
51,tolCp4,40,3,-32,229.42664068920672,220.00259633210183
52,tolCp4,40,3,-31,260.83107793309574,246.00329342388892
53,tolCp4,40,3,-30,219.86367291494068,194.7251997455478
54,tolCp4,40,3,-29,371.40761418819716,375.7563933385465
55,tolCp4,40,3,-28,374.3204303358737,378.27754637925324
56,tolCp4,40,3,-27,406.35353403907664,428.4668450327876
57,tolCp4,40,3,-26,392.39507782393366,411.42477483566137
58,tolCp4,40,3,-25,421.7402934722799,448.42255764043233
59,tolCp4,40,3,-24,367.2201913826499,373.0969102499912
60,tolCp4,40,3,-23,274.33889316790334,283.9773906352494
61,tolCp4,40,3,-22,375.0600097022678,367.2776660674571
62,tolCp4,40,3,-21,403.6781518537869,382.6074992755971
63,tolCp4,40,3,-20,415.84219972038557,390.7499660228925
64,tolCp4,40,3,-19,393.52328323382716,378.94120523402205
65,tolCp4,40,3,-18,400.2685737639082,381.0081229595624
66,tolCp4,40,3,-17,338.3460950812852,330.0820452420176
67,tolCp4,40,3,-16,235.60536837254273,232.15347717748088
68,tolCp4,40,3,-15,219.65212889409963,228.7126184539727
69,tolCp4,40,3,-14,191.53417556111387,221.57360296423712
70,tolCp4,40,3,-13,188.7505968649745,219.85528065238302
71,tolCp4,40,3,-12,193.78970555932142,217.39519104503304
72,tolCp4,40,3,-11,1717.2485750221406,1721.2488500950965
73,tolCp4,40,3,-10,1648.5352402785763,1639.874255500394
74,tolCp4,40,3,-9,1783.6998201422593,1789.5214651854837
75,tolCp4,40,3,-8,1612.8106416082135,1607.0785989858234
76,tolCp4,40,3,-7,1707.1092359373351,1723.3139056203306
77,tolCp4,40,3,-6,412.70831995477886,448.8216883928984
78,tolCp4,40,3,-5,466.71455051288785,503.5357798945977
79,tolCp4,40,3,-4,558.9080172444561,578.3763822145493
80,tolCp4,40,3,-3,607.8467449015268,624.4024926836113
81,tolCp4,40,3,-2,513.6035996528287,511.9044834351248
82,tolCp4,40,3,-1,895.1648859387337,914.3523884936
83,tolCp4,40,3,0,818.9870150665788,830.18456697877
84,tolCp4,40,3,1,1006.920083898365,1014.1460363459493
85,tolCp4,40,3,2,930.2616987052306,931.3550431553645
86,tolCp4,40,3,3,999.6981498393446,1006.6324822270723
87,tolCp4,40,3,4,730.4469950738509,716.6353761376097
88,tolCp4,40,3,5,760.7442668268703,736.1868638367695
89,tolCp4,40,3,6,332.43625530271237,335.66480122046767
90,tolCp4,40,3,7,1691.811930424639,1542.8226832495309
91,tolCp4,40,3,8,1527.0596913606996,1394.3345086206202
92,tolCp4,40,3,9,1648.7749220542335,1508.4656795571884
93,tolCp4,40,3,10,1515.4445360995976,1394.3617243022218
94,tolCp4,40,3,11,1621.0703217077955,1492.1966201089867
95,tolCp4,40,3,12,627.2642579711451,698.2507671714549
96,tolCp4,40,3,13,614.8649214591638,708.6950603987635
97,tolCp4,40,3,14,581.3640620207433,670.6481901418118
98,tolCp4,40,3,15,572.2537227364563,669.6657726968784
99,tolCp4,40,3,16,585.9365516301854,672.7911052796536
100,tolCp4,40,3,17,270.83906048902475,284.283408729563
101,tolCp4,40,3,18,261.5072435925939,252.1964475820669
102,tolCp4,40,3,19,257.91967707303724,255.610462203469
103,tolCp4,40,3,20,251.139188085202,254.75077244895914
104,tolCp4,40,3,21,252.33529539384645,255.98846799141242
105,tolCp4,40,3,22,603.6101562869712,689.8121417515162
106,tolCp4,40,3,23,627.4183841113431,728.4055150342327
107,tolCp4,40,3,24,724.9185476281286,828.7244606081046
108,tolCp4,40,3,25,826.9564561055299,887.8363742903383
109,tolCp4,40,3,26,1006.4501817110943,1057.2388554091497
110,tolCp4,40,3,27,982.728835788092,1112.9012662284267
111,tolCp4,40,3,28,1229.4675201487103,1269.7569575513141
112,tolCp4,40,3,29,1227.0387709891913,1253.7893930239338
113,tolCp4,40,3,30,1201.1675770855702,1226.527953509733
114,tolCp4,40,3,31,1076.997013972692,1113.5943948254221
115,tolCp4,40,3,32,1219.3049501506919,1196.8080020531652
116,tolCp4,40,3,33,893.7226802252445,918.7401959344768
117,tolCp4,40,3,34,358.7889915816144,377.7169038520068
118,tolCp4,40,3,35,361.30580102244187,401.27090428276153
119,tolCp4,40,3,36,1077.4628165737859,974.5015771867612
120,tolCp4,40,3,37,1036.0050345103364,953.1799419420373
121,tolCp4,40,3,38,1052.9115356442321,959.9816355144367
122,tolCp4,40,3,39,997.5392801665246,922.0483877413258
123,tolCp4,40,3,40,1016.8788181738615,930.4267999946188
124,tolCp4,40,3,41,284.1579902042754,290.76733132862523
125,tolCp4,40,3,42,603.9238486895212,636.2048294734145
126,tolCp4,40,3,43,598.940793182705,635.222898045245
127,tolCp4,40,3,44,580.4934843506851,618.6210240736581
128,tolCp4,40,3,45,569.7959901349009,619.944357647102
129,tolCp4,40,3,46,535.4953421870825,583.5249897058814
130,tolCp4,40,3,47,297.6036693930995,344.55658617993583
131,tolCp4,40,3,48,443.1582611458999,473.28638742608655
132,tolCp4,40,3,49,500.8353103654084,536.462744363068
133,tolCp4,40,3,50,482.4545554207976,496.0488534603449
134,tolCp4,40,3,51,535.355546854074,548.3047442136096
135,tolCp4,40,3,52,567.0996278284154,566.0355791349299
136,tolCp4,40,3,53,443.5144724070959,452.11168482688834
137,tolCp4,40,3,54,438.16774371609745,443.7175218015601
138,tolCp4,40,3,55,469.7974565556135,468.88711712383594
139,tolCp4,40,3,56,460.36856140953853,459.7277002887242
140,tolCp4,40,3,57,229.3975015383162,247.7409270000109
141,tolCp4,40,3,58,334.4948341352113,330.0482775116565
142,tolCp4,40,3,59,313.7487066854114,306.75267190770273
143,tolCp4,40,3,60,560.281619402137,533.0143434604834
144,tolCp4,40,3,61,488.3764658894954,456.41107582245803
145,tolCp4,40,3,62,545.3904630785105,509.4701640942898
146,tolCp4,40,3,63,491.00876351979446,458.13942157738325
147,tolCp4,40,3,64,544.6220672123359,508.1637180206464
148,tolCp4,40,3,65,215.86581505905338,220.44505198745617
0,ompFp,15,3,-83,45.398997238359605,53.352295485583426
1,ompFp,15,3,-82,112.53995309854122,117.61410518120195
2,ompFp,15,3,-81,182.4547460309831,178.5511895261309
3,ompFp,15,3,-80,196.0346966891871,183.46646620499084
4,ompFp,15,3,-79,258.93962472223575,240.37248750043005
5,ompFp,15,3,-78,1121.195524091629,1030.0820929721533
6,ompFp,15,3,-77,1346.0928968718883,1254.3959168551044
7,ompFp,15,3,-76,1442.5555228156334,1374.3055960901704
8,ompFp,15,3,-75,1489.4557862012305,1403.639199915727
9,ompFp,15,3,-74,1458.727733607938,1378.9390495740868
10,ompFp,15,3,-73,2020.8012905797675,1674.4955828999105
11,ompFp,15,3,-72,1898.190489171182,1587.2988828543394
12,ompFp,15,3,-71,1877.240656870801,1581.1291672660805
13,ompFp,15,3,-70,1798.839014314829,1523.7367568659831
14,ompFp,15,3,-69,1802.9721961720527,1520.6866287823957
15,ompFp,15,3,-68,828.6200079427862,844.9704263002103
16,ompFp,15,3,-67,921.3649916908238,897.980014758386
17,ompFp,15,3,-66,1071.4148681222753,1099.8532574086676
18,ompFp,15,3,-65,1174.3048998249562,1224.0962632805717
19,ompFp,15,3,-64,1030.0602121823792,1053.8443076798433
20,ompFp,15,3,-63,1132.936605866966,1169.616683473065
21,ompFp,15,3,-62,874.8583593176372,846.8155124214717
22,ompFp,15,3,-61,660.5455341604089,659.1307504949348
23,ompFp,15,3,-60,643.1720765022848,599.5113566595877
24,ompFp,15,3,-59,831.8906185542975,797.5343631850654
25,ompFp,15,3,-58,747.4840391358922,711.3598710945562
26,ompFp,15,3,-57,838.6774661054855,831.7492098652446
27,ompFp,15,3,-56,879.7433909719745,837.8298950097188
28,ompFp,15,3,-55,1076.432753332616,1059.8438666275483
29,ompFp,15,3,-54,983.630029636397,906.4699398269674
30,ompFp,15,3,-53,1057.4193617454537,1007.9124384266336
31,ompFp,15,3,-52,960.8663828297987,899.5594085903368
32,ompFp,15,3,-51,939.9446059968718,893.0895430691314
33,ompFp,15,3,-50,508.9748617560069,506.86100684702706
34,ompFp,15,3,-49,676.8672952538765,713.112436681298
35,ompFp,15,3,-48,654.9996912590133,671.384628094463
36,ompFp,15,3,-47,874.5723592776138,886.316348804721
37,ompFp,15,3,-46,1903.4674528226076,1785.6194612367376
38,ompFp,15,3,-45,1985.0693362395853,1868.6249351959505
39,ompFp,15,3,-44,1990.988172175819,1844.896852322577
40,ompFp,15,3,-43,2070.8692696633993,1931.3770134786926
41,ompFp,15,3,-42,2075.2217056244554,1887.960689860364
42,ompFp,15,3,-41,619.7245619791853,606.5373366435263
43,ompFp,15,3,-40,491.4025854235285,508.83741847822307
44,ompFp,15,3,-39,686.3726558774318,741.67680888339
45,ompFp,15,3,-38,1550.022492012373,1422.5144896790364
46,ompFp,15,3,-37,2512.1182983208228,2399.597331186514
47,ompFp,15,3,-36,2543.933539013281,2384.1083792443933
48,ompFp,15,3,-35,2556.8658692008744,2398.5267068259363
49,ompFp,15,3,-34,2631.949871756689,2417.9436626875263
50,ompFp,15,3,-33,2301.687515295285,2234.085003973854
51,ompFp,15,3,-32,690.4223689634737,575.4204807708064
52,ompFp,15,3,-31,730.6967349688816,607.7211516083603
53,ompFp,15,3,-30,230.77381286605896,220.83495905863097
54,ompFp,15,3,-29,316.67714776521865,339.46708422770274
55,ompFp,15,3,-28,287.3020946052325,305.2158113577889
56,ompFp,15,3,-27,333.69444957224806,360.0699719436816
57,ompFp,15,3,-26,358.8064197633423,382.1484186070367
58,ompFp,15,3,-25,411.104045297046,454.11561962995455
59,ompFp,15,3,-24,625.6747914667677,645.3644304623194
60,ompFp,15,3,-23,616.2274747469049,671.7102357468766
61,ompFp,15,3,-22,649.9331457188471,670.2657335636621
62,ompFp,15,3,-21,589.1251517595609,656.791464386937
63,ompFp,15,3,-20,677.1224588817934,656.0146216716198
64,ompFp,15,3,-19,635.7652410522275,613.3687100344182
65,ompFp,15,3,-18,794.1490158450848,785.4300938901197
66,ompFp,15,3,-17,803.374557697032,840.9130241827187
67,ompFp,15,3,-16,739.0016577584007,725.9447265606245
68,ompFp,15,3,-15,876.7737837098626,923.6027749060954
69,ompFp,15,3,-14,790.7922238633013,801.4781652716827
70,ompFp,15,3,-13,723.413455788832,746.5772181539343
71,ompFp,15,3,-12,675.6900142463194,659.2729928930972
72,ompFp,15,3,-11,729.5867853581323,705.602008996335
73,ompFp,15,3,-10,529.9280088153791,488.67649497176023
74,ompFp,15,3,-9,1242.9416950279508,1319.3328760577135
75,ompFp,15,3,-8,1106.0973426760202,1166.7233665262181
76,ompFp,15,3,-7,1229.7713240147511,1300.195067823992
77,ompFp,15,3,-6,1132.160715183276,1195.5536142368587
78,ompFp,15,3,-5,1249.3067441609048,1319.4040392185314
79,ompFp,15,3,-4,424.56058045217645,332.36783391002325
80,ompFp,15,3,-3,390.0900249624417,280.54285213851574
81,ompFp,15,3,-2,443.65531855929675,326.3055524152213
82,ompFp,15,3,-1,2103.627305544966,686.2064054948142
83,ompFp,15,3,0,2349.614777901043,769.3160648410186
84,ompFp,15,3,1,2112.9863859966636,690.0693770428021
85,ompFp,15,3,2,2132.9095199366543,697.7239674746113
86,ompFp,15,3,3,2165.772470352612,695.864588869203
87,ompFp,15,3,4,267.4020989548616,299.72671995339925
88,ompFp,15,3,5,258.17121681382054,280.03280666079405
89,ompFp,15,3,6,244.8447483677921,260.7867208570122
90,ompFp,15,3,7,277.85817807727665,271.1854796891408
91,ompFp,15,3,8,214.69489021982744,178.82750439556037
92,ompFp,15,3,9,223.93977610565375,183.06266048588037
93,ompFp,15,3,10,313.08920854192087,270.6276852815917
94,ompFp,15,3,11,368.6208583177983,324.70388808368006
95,ompFp,15,3,12,426.8429871058508,380.34561266509485
96,ompFp,15,3,13,1882.5962646473292,1727.4178107074938
97,ompFp,15,3,14,1798.2413497713003,1636.9677212619576
98,ompFp,15,3,15,2066.597131827402,1889.671195942035
99,ompFp,15,3,16,1970.2084813791178,1789.437794415601
100,ompFp,15,3,17,2004.7565605936024,1837.8409841264584
101,ompFp,15,3,18,1268.6539336968392,1145.9977872190611
102,ompFp,15,3,19,914.0925753055566,914.2889889241712
103,ompFp,15,3,20,892.2977791709485,870.67666952548
104,ompFp,15,3,21,885.5346713195362,879.8054083224055
105,ompFp,15,3,22,837.537102559882,811.3094348235646
106,ompFp,15,3,23,489.05566810943725,450.02515906043476
107,ompFp,15,3,24,409.9931109670865,417.9893105260054
108,ompFp,15,3,25,394.21196380202696,323.21348009678843
109,ompFp,15,3,26,451.1537133129873,392.4806407496079
110,ompFp,15,3,27,1389.4267795276198,1252.2366863303218
111,ompFp,15,3,28,1377.306191280705,1247.3820503447532
112,ompFp,15,3,29,1346.172057726177,1216.811524083163
113,ompFp,15,3,30,1341.146007107829,1233.6186097420018
114,ompFp,15,3,31,1357.3410791105073,1216.4463370123012
115,ompFp,15,3,32,627.755106650224,609.4338759006267
116,ompFp,15,3,33,622.7406524027195,596.8173050462906
117,ompFp,15,3,34,586.6290698230372,535.7596974631426
118,ompFp,15,3,35,686.1843969188725,611.7775531566037
119,ompFp,15,3,36,905.8212104780199,832.0930594627487
120,ompFp,15,3,37,774.4671186743768,720.6812336365203
121,ompFp,15,3,38,791.6985390088571,716.0536415758532
122,ompFp,15,3,39,1152.5152288706493,1125.7058573087545
123,ompFp,15,3,40,1030.975723129511,1021.5980702946149
124,ompFp,15,3,41,981.3772512039153,993.841607183979
125,ompFp,15,3,42,999.7002120348528,1007.7629604945753
126,ompFp,15,3,43,963.6578550122455,974.9925301870257
127,ompFp,15,3,44,607.0879334804491,595.4466954965701
128,ompFp,15,3,45,560.9473772882342,551.7307980437955
129,ompFp,15,3,46,377.37524772087335,362.3033139686959
130,ompFp,15,3,47,383.3586589801841,371.0305329591916
131,ompFp,15,3,48,550.1951581794533,592.4523166359266
132,ompFp,15,3,49,785.4134118464546,779.838124683023
133,ompFp,15,3,50,880.5674267521258,875.7526965687329
134,ompFp,15,3,51,878.4549987341297,893.8816846842566
135,ompFp,15,3,52,884.8741141595066,900.6595072743264
136,ompFp,15,3,53,839.0158496652851,846.3931928628466
137,ompFp,15,3,54,488.321940372245,551.3767441952616
138,ompFp,15,3,55,467.1864789127613,519.3732597971384
139,ompFp,15,3,56,1155.1751476367656,1254.4480765807248
140,ompFp,15,3,57,1243.9272255533635,1350.5521230612874
141,ompFp,15,3,58,1155.1751476367656,1253.708198381852
142,ompFp,15,3,59,1206.1472558941732,1309.3577062515553
143,ompFp,15,3,60,1216.541200705692,1320.3991968522441
144,ompFp,15,3,61,276.4391659082201,290.8099951155751
145,ompFp,15,3,62,301.51385171606074,315.18470917022694
146,ompFp,15,3,63,283.76351166781535,297.8389082544798
147,ompFp,15,3,64,255.072293175863,261.9737976672396
148,ompFp,15,3,65,561.5931065878178,567.2478053584692
0,tabA_predicted,8,1,-83,81.53252012881768,81.44945708676697
1,tabA_predicted,8,1,-82,97.29098975342602,105.82530500751264
2,tabA_predicted,8,1,-81,134.01976903760422,126.33183201426316
3,tabA_predicted,8,1,-80,139.53458577236998,133.90159896588304
4,tabA_predicted,8,1,-79,156.41505372991634,141.19850172894797
